#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2014-12-01 00:00:00+00:00 2017-01-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	tmpc	p01m
JFK	2017-01-22 17:24	11.11	  0.0
LGA	2017-01-22 17:24	6.00	  0.0
JRB	2017-01-22 17:35	7.00	  0.0
LGA	2017-01-22 17:43	6.72	  0.0
NYC	2017-01-22 17:51	7.22	  0.0
JFK	2017-01-22 17:51	11.72	  0.0
LGA	2017-01-22 17:51	6.72	  0.0
LGA	2017-01-22 17:55	6.72	  0.0
JRB	2017-01-22 17:56	7.78	  0.0
LGA	2017-01-22 18:07	7.22	  0.0
LGA	2017-01-22 18:11	7.22	  0.0
JRB	2017-01-22 18:15	8.00	  0.0
LGA	2017-01-22 18:20	7.22	  0.0
JRB	2017-01-22 18:27	8.00	  0.0
NYC	2017-01-22 18:33	7.78	  0.0
JRB	2017-01-22 18:35	8.00	  0.0
LGA	2017-01-22 18:51	7.78	  0.0
JFK	2017-01-22 18:51	10.61	  0.0
NYC	2017-01-22 18:51	8.28	  0.0
JRB	2017-01-22 18:56	8.28	  0.0
JRB	2017-01-22 19:15	8.00	  0.0
LGA	2017-01-22 19:29	7.78	  0.0
NYC	2017-01-22 19:30	7.78	  0.0
JRB	2017-01-22 19:35	8.00	  0.0
JFK	2017-01-22 19:40	10.00	  0.0
JFK	2017-01-22 19:51	9.39	  0.0
LGA	2017-01-22 19:51	7.78	  0.0
NYC	2017-01-22 19:51	7.78	  0.0
JRB	2017-01-22 19:55	8.00	  0.0
JRB	2017-01-22 19:56	8.28	  0.0
JRB	2017-01-22 20:13	8.00	  0.0
JRB	2017-01-22 20:15	8.00	  0.0
JFK	2017-01-22 20:17	9.39	  0.0
JRB	2017-01-22 20:35	8.00	  0.0
NYC	2017-01-22 20:46	8.00	  0.0
NYC	2017-01-22 20:51	7.78	  0.0
JFK	2017-01-22 20:51	8.89	 0.29
LGA	2017-01-22 20:51	7.22	  0.0
JRB	2017-01-22 20:56	7.78	  0.0
NYC	2017-01-22 20:57	7.78	 0.26
LGA	2017-01-22 21:08	7.78	 1.88
JFK	2017-01-22 21:10	9.39	  0.0
NYC	2017-01-22 21:14	7.78	 1.07
LGA	2017-01-22 21:15	7.22	 2.04
JRB	2017-01-22 21:15	8.00	  0.0
LGA	2017-01-22 21:21	7.22	 2.17
LGA	2017-01-22 21:25	7.22	 1.82
JRB	2017-01-22 21:35	8.00	  0.0
NYC	2017-01-22 21:46	8.00	 1.33
LGA	2017-01-22 21:51	7.78	 0.89
JFK	2017-01-22 21:51	9.39	  0.0
NYC	2017-01-22 21:51	7.78	  1.2
JRB	2017-01-22 21:56	8.28	  0.0
NYC	2017-01-22 21:58	7.78	  0.0
JRB	2017-01-22 22:15	8.00	  0.0
LGA	2017-01-22 22:25	7.78	  0.0
JRB	2017-01-22 22:35	8.00	  0.0
LGA	2017-01-22 22:51	7.22	  0.0
NYC	2017-01-22 22:51	7.78	 0.29
JFK	2017-01-22 22:51	9.39	  0.0
JRB	2017-01-22 22:55	8.00	  0.0
JRB	2017-01-22 22:56	8.28	  0.0
JRB	2017-01-22 23:15	7.00	  0.0
JFK	2017-01-22 23:16	10.00	  0.0
JRB	2017-01-22 23:32	8.00	  0.0
JRB	2017-01-22 23:35	8.00	  0.0
LGA	2017-01-22 23:39	7.78	  0.0
NYC	2017-01-22 23:40	7.78	  0.0
LGA	2017-01-22 23:51	7.22	  0.0
JFK	2017-01-22 23:51	10.61	  0.0
NYC	2017-01-22 23:51	7.78	  0.0
JRB	2017-01-22 23:55	8.00	  0.0
JRB	2017-01-22 23:56	7.78	  0.0
JRB	2017-01-23 00:15	8.00	  0.0
JRB	2017-01-23 00:35	7.00	  0.0
LGA	2017-01-23 00:47	7.00	  0.0
JFK	2017-01-23 00:51	8.89	  0.0
LGA	2017-01-23 00:51	7.22	  0.0
NYC	2017-01-23 00:51	8.28	  0.0
JRB	2017-01-23 00:56	8.28	  0.0
LGA	2017-01-23 01:03	7.78	  0.0
JRB	2017-01-23 01:15	8.00	  0.0
LGA	2017-01-23 01:21	9.39	  0.0
NYC	2017-01-23 01:31	8.28	  0.0
JRB	2017-01-23 01:33	8.00	  0.0
JRB	2017-01-23 01:35	8.00	  0.0
LGA	2017-01-23 01:44	9.39	  0.0
JFK	2017-01-23 01:51	9.39	  0.0
LGA	2017-01-23 01:51	9.39	  0.0
NYC	2017-01-23 01:51	8.28	  0.0
JRB	2017-01-23 01:56	8.89	  0.0
JRB	2017-01-23 02:15	9.00	  0.0
JRB	2017-01-23 02:35	8.00	  0.0
LGA	2017-01-23 02:51	9.39	  0.0
JFK	2017-01-23 02:51	8.89	  0.0
NYC	2017-01-23 02:51	7.78	  0.0
JRB	2017-01-23 02:55	8.00	  0.0
JRB	2017-01-23 02:56	8.28	  0.0
JRB	2017-01-23 03:15	8.00	  0.0
NYC	2017-01-23 03:27	7.22	  0.0
JRB	2017-01-23 03:35	8.00	  0.0
NYC	2017-01-23 03:51	7.22	  0.0
JFK	2017-01-23 03:51	8.89	  0.0
LGA	2017-01-23 03:51	8.28	  0.0
JRB	2017-01-23 03:55	8.00	  0.0
JRB	2017-01-23 03:56	7.78	  0.0
JRB	2017-01-23 04:15	8.00	  0.0
LGA	2017-01-23 04:28	7.78	  0.0
JRB	2017-01-23 04:35	8.00	  0.0
NYC	2017-01-23 04:51	6.72	  0.0
LGA	2017-01-23 04:51	7.22	  0.0
JFK	2017-01-23 04:51	8.28	  0.0
JRB	2017-01-23 04:55	7.00	  0.0
JRB	2017-01-23 04:56	7.22	  0.0
JRB	2017-01-23 05:15	7.00	  0.0
JRB	2017-01-23 05:35	7.00	  0.0
JFK	2017-01-23 05:40	7.78	  0.0
LGA	2017-01-23 05:51	7.22	  0.0
JFK	2017-01-23 05:51	7.78	  0.0
NYC	2017-01-23 05:51	6.11	  0.0
JRB	2017-01-23 05:55	7.00	  0.0
JRB	2017-01-23 05:56	7.22	  0.0
JRB	2017-01-23 06:13	7.00	  0.0
NYC	2017-01-23 06:14	6.11	  0.0
JRB	2017-01-23 06:15	7.00	  0.0
JRB	2017-01-23 06:35	7.00	  0.0
NYC	2017-01-23 06:35	6.11	  0.0
LGA	2017-01-23 06:51	6.72	  0.0
NYC	2017-01-23 06:51	6.11	  0.0
JFK	2017-01-23 06:51	7.78	  0.0
JRB	2017-01-23 06:55	7.00	  0.0
JRB	2017-01-23 06:56	6.72	  0.0
JRB	2017-01-23 07:15	7.00	  0.0
NYC	2017-01-23 07:19	5.61	  0.0
NYC	2017-01-23 07:51	5.61	  0.0
JFK	2017-01-23 07:51	7.22	  0.0
LGA	2017-01-23 07:51	6.72	  0.0
JRB	2017-01-23 07:55	6.00	  0.0
JRB	2017-01-23 07:56	6.11	  0.0
JRB	2017-01-23 08:09	6.00	  0.0
JRB	2017-01-23 08:15	6.00	  0.0
NYC	2017-01-23 08:26	5.61	  0.0
JRB	2017-01-23 08:35	6.00	  0.0
LGA	2017-01-23 08:51	6.11	  0.0
NYC	2017-01-23 08:51	5.61	  0.0
JFK	2017-01-23 08:51	7.22	  0.0
JRB	2017-01-23 08:55	6.00	  0.0
JRB	2017-01-23 08:56	6.11	  0.0
JFK	2017-01-23 09:02	7.22	  0.0
JRB	2017-01-23 09:09	6.00	  0.0
JRB	2017-01-23 09:15	6.00	  0.0
JRB	2017-01-23 09:35	6.00	  0.0
LGA	2017-01-23 09:51	6.11	  0.0
NYC	2017-01-23 09:51	5.00	  0.0
JFK	2017-01-23 09:51	6.72	  0.0
JRB	2017-01-23 09:56	6.11	  0.0
LGA	2017-01-23 10:13	6.11	  0.0
JRB	2017-01-23 10:15	6.00	  0.0
NYC	2017-01-23 10:30	5.00	  0.0
JRB	2017-01-23 10:35	6.00	  0.0
JRB	2017-01-23 10:39	6.00	  0.0
JFK	2017-01-23 10:51	6.72	  0.0
NYC	2017-01-23 10:51	5.00	  0.0
LGA	2017-01-23 10:51	6.11	  0.0
JRB	2017-01-23 10:55	6.00	  0.0
JRB	2017-01-23 10:56	5.61	  0.0
JRB	2017-01-23 11:15	6.00	  0.0
JRB	2017-01-23 11:35	6.00	  0.0
JFK	2017-01-23 11:51	6.11	  0.0
LGA	2017-01-23 11:51	6.11	  0.0
NYC	2017-01-23 11:51	5.00	  0.0
JRB	2017-01-23 11:55	6.00	  0.0
JRB	2017-01-23 11:56	5.61	  0.0
JRB	2017-01-23 12:15	6.00	  0.0
JRB	2017-01-23 12:35	6.00	  0.0
NYC	2017-01-23 12:51	4.39	  0.0
LGA	2017-01-23 12:51	6.11	  0.0
JFK	2017-01-23 12:51	6.11	  0.0
JRB	2017-01-23 12:55	6.00	  0.0
JRB	2017-01-23 12:56	5.61	  0.0
JRB	2017-01-23 13:15	6.00	  0.0
JRB	2017-01-23 13:35	5.00	  0.0
NYC	2017-01-23 13:51	4.39	  0.0
LGA	2017-01-23 13:51	5.61	  0.0
JFK	2017-01-23 13:51	5.61	  0.0
JRB	2017-01-23 13:56	5.00	  0.0
JRB	2017-01-23 14:15	5.00	  1.0
JRB	2017-01-23 14:35	5.00	 0.43
NYC	2017-01-23 14:51	4.39	  0.0
LGA	2017-01-23 14:51	5.61	  0.0
JFK	2017-01-23 14:51	5.61	  0.0
JRB	2017-01-23 14:55	5.00	 0.27
JRB	2017-01-23 14:56	5.00	 0.27
JRB	2017-01-23 15:15	5.00	1015.0
LGA	2017-01-23 15:51	5.61	  0.0
NYC	2017-01-23 15:51	4.39	  0.0
JFK	2017-01-23 15:51	5.61	  0.0
NYC	2017-01-23 16:51	4.39	  0.0
LGA	2017-01-23 16:51	5.61	  0.0
JFK	2017-01-23 16:51	5.61	  0.0
JRB	2017-01-23 16:56	5.00	  0.0
JRB	2017-01-23 17:15	5.00	  0.0
JRB	2017-01-23 17:22	5.00	  0.0
JRB	2017-01-23 17:35	5.00	  0.0
LGA	2017-01-23 17:51	5.61	  0.0
JFK	2017-01-23 17:51	5.61	  0.0
NYC	2017-01-23 17:51	4.39	  0.0
JRB	2017-01-23 17:56	5.00	  0.0
JRB	2017-01-23 18:15	5.00	  0.0
JRB	2017-01-23 18:35	5.00	  0.0
JFK	2017-01-23 18:51	5.61	  0.0
NYC	2017-01-23 18:51	4.39	  0.0
LGA	2017-01-23 18:51	5.61	  0.0
JRB	2017-01-23 18:56	5.00	  0.0
JRB	2017-01-23 19:15	5.00	  0.0
JRB	2017-01-23 19:35	5.00	  0.0
LGA	2017-01-23 19:47	6.00	  0.0
JFK	2017-01-23 19:51	4.39	  0.0
LGA	2017-01-23 19:51	6.11	  0.0
NYC	2017-01-23 19:51	4.39	  0.0
JRB	2017-01-23 19:56	5.00	  0.0
NYC	2017-01-23 20:05	4.39	  0.0
JRB	2017-01-23 20:15	5.00	  0.0
JRB	2017-01-23 20:35	4.00	  0.0
NYC	2017-01-23 20:51	3.28	 0.29
JFK	2017-01-23 20:51	3.89	  0.0
LGA	2017-01-23 20:51	5.00	  0.0
JRB	2017-01-23 20:56	3.89	 0.27
JRB	2017-01-23 21:15	4.00	1016.0
JRB	2017-01-23 21:35	4.00	435.43
NYC	2017-01-23 21:51	3.28	  0.6
LGA	2017-01-23 21:51	4.39	  0.0
JFK	2017-01-23 21:51	3.89	  0.6
JRB	2017-01-23 21:55	4.00	277.36
JRB	2017-01-23 21:56	3.89	 0.55
JRB	2017-01-23 22:15	4.00	1015.0
JRB	2017-01-23 22:35	4.00	436.73
JFK	2017-01-23 22:51	3.89	 3.28
LGA	2017-01-23 22:51	3.89	 2.09
NYC	2017-01-23 22:51	2.78	 2.99
JRB	2017-01-23 22:56	3.89	 2.99
JRB	2017-01-23 23:15	4.00	1008.88
JRB	2017-01-23 23:35	4.00	434.13
NYC	2017-01-23 23:51	2.22	 5.38
JFK	2017-01-23 23:51	3.89	 4.78
LGA	2017-01-23 23:51	3.89	 4.19
JRB	2017-01-23 23:55	3.00	277.65
JRB	2017-01-23 23:56	3.28	 3.54
JRB	2017-01-24 00:10	3.00	 7.62
LGA	2017-01-24 00:13	3.89	 5.86
JRB	2017-01-24 00:15	3.00	1009.92
JRB	2017-01-24 00:35	3.00	435.43
JFK	2017-01-24 00:47	3.00	 4.21
NYC	2017-01-24 00:51	2.22	 5.08
LGA	2017-01-24 00:51	3.28	 4.19
JFK	2017-01-24 00:51	3.28	 4.19
JRB	2017-01-24 00:55	3.00	278.48
JRB	2017-01-24 00:56	3.28	 4.63
JRB	2017-01-24 01:15	3.00	1002.8
JRB	2017-01-24 01:35	3.00	431.07
JFK	2017-01-24 01:51	3.28	 2.99
LGA	2017-01-24 01:51	3.28	 2.39
NYC	2017-01-24 01:51	2.22	 3.59
JRB	2017-01-24 01:56	3.28	 3.27
JRB	2017-01-24 02:15	3.00	1008.88
JRB	2017-01-24 02:35	3.00	433.68
LGA	2017-01-24 02:36	3.89	 2.97
NYC	2017-01-24 02:51	2.22	 5.08
LGA	2017-01-24 02:51	3.89	 3.28
JFK	2017-01-24 02:51	3.28	 2.69
LGA	2017-01-24 03:11	3.89	 5.56
JRB	2017-01-24 03:15	4.00	  0.0
JRB	2017-01-24 03:35	4.00	  0.0
NYC	2017-01-24 03:48	2.00	 5.08
JFK	2017-01-24 03:51	3.28	 3.28
LGA	2017-01-24 03:51	3.89	 3.88
NYC	2017-01-24 03:51	2.22	 5.38
JRB	2017-01-24 03:56	3.89	 2.99
NYC	2017-01-24 04:01	2.22	 45.6
NYC	2017-01-24 04:17	2.22	 8.08
NYC	2017-01-24 04:27	2.78	 6.78
JRB	2017-01-24 04:35	4.00	  0.0
NYC	2017-01-24 04:51	2.22	 5.38
JFK	2017-01-24 04:51	3.28	 2.99
LGA	2017-01-24 04:51	3.89	 4.48
JRB	2017-01-24 04:55	4.00	276.53
JRB	2017-01-24 04:56	3.89	 2.45
JRB	2017-01-24 05:15	4.00	1008.88
JRB	2017-01-24 05:35	4.00	433.25
JFK	2017-01-24 05:51	3.89	 3.59
LGA	2017-01-24 05:51	3.89	 3.88
NYC	2017-01-24 05:51	2.78	 5.08
JRB	2017-01-24 05:55	4.00	276.26
JRB	2017-01-24 05:56	3.89	 1.91
NYC	2017-01-24 06:06	2.78	 12.7
JRB	2017-01-24 06:15	4.00	1013.96
JRB	2017-01-24 06:35	4.00	435.86
LGA	2017-01-24 06:41	4.39	 3.72
JFK	2017-01-24 06:51	3.89	 3.28
LGA	2017-01-24 06:51	4.39	 3.28
NYC	2017-01-24 06:51	2.78	 4.48
JRB	2017-01-24 06:56	3.89	 1.91
JRB	2017-01-24 07:15	4.00	1009.92
NYC	2017-01-24 07:20	2.78	 2.28
JFK	2017-01-24 07:29	3.89	 3.68
JRB	2017-01-24 07:35	4.00	433.25
NYC	2017-01-24 07:51	2.78	 2.09
LGA	2017-01-24 07:51	3.89	 1.79
JFK	2017-01-24 07:51	3.89	 2.69
JRB	2017-01-24 07:56	3.89	 0.55
NYC	2017-01-24 08:12	2.78	 1.25
JRB	2017-01-24 08:15	4.00	  0.0
JRB	2017-01-24 08:35	4.00	  0.0
JFK	2017-01-24 08:38	3.28	 2.01
LGA	2017-01-24 08:46	4.00	 1.33
JFK	2017-01-24 08:51	3.28	 2.09
LGA	2017-01-24 08:51	3.89	 1.49
NYC	2017-01-24 08:51	2.78	  0.6
JRB	2017-01-24 08:55	4.00	  0.0
JRB	2017-01-24 08:56	3.89	  0.0
JRB	2017-01-24 09:15	4.00	  0.0
NYC	2017-01-24 09:16	2.22	 2.85
LGA	2017-01-24 09:25	3.89	 1.82
NYC	2017-01-24 09:30	2.22	 2.54
JRB	2017-01-24 09:35	4.00	  0.0
LGA	2017-01-24 09:47	4.00	  1.3
NYC	2017-01-24 09:51	2.22	 1.79
LGA	2017-01-24 09:51	3.89	  1.2
JFK	2017-01-24 09:51	3.28	  0.6
JRB	2017-01-24 09:56	3.89	 0.27
NYC	2017-01-24 10:10	2.22	  1.5
JRB	2017-01-24 10:15	4.00	  0.0
NYC	2017-01-24 10:20	1.72	 1.53
JRB	2017-01-24 10:35	4.00	  0.0
NYC	2017-01-24 10:46	2.00	 1.33
JFK	2017-01-24 10:51	3.89	  0.6
LGA	2017-01-24 10:51	3.89	  0.6
NYC	2017-01-24 10:51	1.72	  1.2
JRB	2017-01-24 10:55	4.00	  0.0
JRB	2017-01-24 10:56	3.89	  0.0
LGA	2017-01-24 11:00	3.89	  0.0
JRB	2017-01-24 11:15	4.00	  0.0
JRB	2017-01-24 11:35	4.00	  0.0
NYC	2017-01-24 11:51	1.72	  0.6
JFK	2017-01-24 11:51	3.89	 0.29
LGA	2017-01-24 11:51	3.89	 0.29
JRB	2017-01-24 11:55	4.00	  0.0
JRB	2017-01-24 11:56	3.89	  0.0
LGA	2017-01-24 12:01	3.28	  0.0
JRB	2017-01-24 12:15	4.00	  0.0
LGA	2017-01-24 12:51	3.28	  0.0
JFK	2017-01-24 12:51	3.89	  0.0
NYC	2017-01-24 12:51	1.72	  0.0
JRB	2017-01-24 12:56	3.89	  0.0
JRB	2017-01-24 13:15	4.00	  0.0
JRB	2017-01-24 13:35	4.00	  0.0
NYC	2017-01-24 13:51	1.72	  0.0
JFK	2017-01-24 13:51	3.89	  0.0
LGA	2017-01-24 13:51	3.89	  0.0
JRB	2017-01-24 13:55	4.00	  0.0
JRB	2017-01-24 14:15	4.00	  1.0
JFK	2017-01-24 14:18	3.89	 0.83
JRB	2017-01-24 14:35	4.00	 0.43
NYC	2017-01-24 14:51	2.22	 0.89
JFK	2017-01-24 14:51	3.28	  0.6
LGA	2017-01-24 14:51	3.89	  0.6
JRB	2017-01-24 14:56	3.89	 0.27
JRB	2017-01-24 15:15	4.00	  0.0
JRB	2017-01-24 15:35	4.00	  0.0
JFK	2017-01-24 15:51	3.89	  0.0
LGA	2017-01-24 15:51	3.89	 0.29
NYC	2017-01-24 15:51	2.22	  0.0
JRB	2017-01-24 15:56	3.89	  0.0
LGA	2017-01-24 16:10	3.89	  0.0
JFK	2017-01-24 16:10	3.28	 4.56
JRB	2017-01-24 16:15	4.00	  0.0
LGA	2017-01-24 16:26	3.89	  0.0
JRB	2017-01-24 16:35	4.00	  0.0
NYC	2017-01-24 16:40	2.22	 1.14
NYC	2017-01-24 16:51	2.22	  1.2
LGA	2017-01-24 16:51	3.89	 0.29
JFK	2017-01-24 16:51	3.89	 1.79
JRB	2017-01-24 16:56	3.89	 0.55
NYC	2017-01-24 17:03	2.22	  0.0
LGA	2017-01-24 17:10	3.89	 4.56
JRB	2017-01-24 17:15	4.00	1015.0
NYC	2017-01-24 17:18	2.22	 0.83
NYC	2017-01-24 17:29	2.22	 2.11
JRB	2017-01-24 17:35	3.00	435.0
JFK	2017-01-24 17:47	3.00	 8.43
LGA	2017-01-24 17:51	3.89	 4.78
NYC	2017-01-24 17:51	2.22	 4.48
JFK	2017-01-24 17:51	3.28	 9.56
JRB	2017-01-24 17:56	3.28	 1.91
NYC	2017-01-24 18:00	2.22	1836.0
JFK	2017-01-24 18:04	3.28	 15.3
NYC	2017-01-24 18:12	2.22	 6.35
NYC	2017-01-24 18:22	2.22	 4.85
NYC	2017-01-24 18:30	2.22	 4.06
JFK	2017-01-24 18:32	3.28	 1.91
JRB	2017-01-24 18:35	3.00	436.73
NYC	2017-01-24 18:40	2.22	 3.81
NYC	2017-01-24 18:47	2.00	 3.89
JFK	2017-01-24 18:51	3.28	  1.2
LGA	2017-01-24 18:51	3.89	 4.19
NYC	2017-01-24 18:51	2.22	 3.59
JRB	2017-01-24 18:56	3.28	 3.54
NYC	2017-01-24 18:56	2.22	 0.27
JRB	2017-01-24 19:15	3.00	1005.84
NYC	2017-01-24 19:25	2.22	 1.22
JRB	2017-01-24 19:35	3.00	431.5
NYC	2017-01-24 19:36	2.22	  1.7
NYC	2017-01-24 19:51	2.22	  1.2
JFK	2017-01-24 19:51	3.28	 0.29
LGA	2017-01-24 19:51	3.89	  0.6
JRB	2017-01-24 19:56	3.28	 1.91
NYC	2017-01-24 19:59	2.22	 0.52
NYC	2017-01-24 20:07	2.22	 6.51
NYC	2017-01-24 20:14	2.22	 3.26
JRB	2017-01-24 20:15	4.00	1008.88
JRB	2017-01-24 20:35	4.00	432.82
LGA	2017-01-24 20:51	3.89	 0.29
JFK	2017-01-24 20:51	3.28	  0.6
NYC	2017-01-24 20:51	2.22	  1.2
JRB	2017-01-24 20:56	3.89	 0.27
LGA	2017-01-24 21:06	3.89	  5.1
JRB	2017-01-24 21:15	4.00	1015.0
LGA	2017-01-24 21:22	3.89	 3.46
NYC	2017-01-24 21:28	2.22	 1.09
JRB	2017-01-24 21:35	4.00	435.43
NYC	2017-01-24 21:35	2.22	 1.75
NYC	2017-01-24 21:46	3.00	 2.32
NYC	2017-01-24 21:51	2.78	 2.69
JFK	2017-01-24 21:51	3.89	 1.49
LGA	2017-01-24 21:51	4.39	 2.69
JRB	2017-01-24 21:55	4.00	278.2
JRB	2017-01-24 21:56	4.39	 1.36
NYC	2017-01-24 21:58	2.78	 0.53
JRB	2017-01-24 22:15	4.00	1011.92
JRB	2017-01-24 22:35	4.00	434.13
NYC	2017-01-24 22:46	3.00	 0.99
JRB	2017-01-24 22:46	4.00	 0.67
LGA	2017-01-24 22:48	5.00	 0.95
JFK	2017-01-24 22:51	4.39	 5.38
NYC	2017-01-24 22:51	3.28	 0.89
LGA	2017-01-24 22:51	4.39	 0.89
JRB	2017-01-24 22:56	4.39	 0.55
JRB	2017-01-24 23:15	4.00	1013.96
NYC	2017-01-24 23:17	3.28	  0.0
NYC	2017-01-24 23:24	3.28	  0.0
LGA	2017-01-24 23:27	5.00	 1.13
JRB	2017-01-24 23:35	5.00	434.55
JFK	2017-01-24 23:51	4.39	 0.89
LGA	2017-01-24 23:51	5.00	 0.89
NYC	2017-01-24 23:51	3.28	  0.0
JRB	2017-01-24 23:55	5.00	276.53
JRB	2017-01-24 23:56	5.00	  0.0
NYC	2017-01-25 00:06	3.28	  0.0
LGA	2017-01-25 00:12	5.00	  3.8
JRB	2017-01-25 00:35	4.00	  0.0
NYC	2017-01-25 00:44	3.28	  0.7
NYC	2017-01-25 00:51	2.78	 0.89
JFK	2017-01-25 00:51	4.39	 0.29
LGA	2017-01-25 00:51	4.39	  1.2
JRB	2017-01-25 00:55	4.00	 0.27
JRB	2017-01-25 00:56	4.39	 0.27
JRB	2017-01-25 01:15	4.00	1017.0
JRB	2017-01-25 01:19	4.00	 1.61
NYC	2017-01-25 01:22	2.78	 2.07
LGA	2017-01-25 01:28	4.00	  0.0
JRB	2017-01-25 01:35	4.00	436.73
JFK	2017-01-25 01:51	3.89	 0.29
LGA	2017-01-25 01:51	3.89	  0.6
NYC	2017-01-25 01:51	2.22	 2.69
JRB	2017-01-25 01:53	4.00	 1.44
JRB	2017-01-25 01:56	3.28	 1.63
NYC	2017-01-25 02:03	2.22	  5.0
JRB	2017-01-25 02:15	3.00	1011.92
JRB	2017-01-25 02:35	3.00	434.13
LGA	2017-01-25 02:35	3.89	  1.3
LGA	2017-01-25 02:51	3.89	 0.89
NYC	2017-01-25 02:51	2.22	 0.29
JFK	2017-01-25 02:51	3.28	  0.6
JRB	2017-01-25 02:56	3.28	 0.81
NYC	2017-01-25 03:03	2.22	  0.0
JRB	2017-01-25 03:16	3.00	 0.94
JRB	2017-01-25 03:35	3.00	434.55
LGA	2017-01-25 03:51	3.89	  0.0
NYC	2017-01-25 03:51	2.78	  0.0
JFK	2017-01-25 03:51	3.89	  0.6
JRB	2017-01-25 03:53	3.00	 0.28
JRB	2017-01-25 03:56	3.28	 0.27
NYC	2017-01-25 04:02	2.78	  7.5
JRB	2017-01-25 04:15	3.00	1015.0
NYC	2017-01-25 04:34	2.78	 0.44
NYC	2017-01-25 04:51	2.78	 0.29
JFK	2017-01-25 04:51	3.28	  0.0
LGA	2017-01-25 04:51	3.89	  0.0
JRB	2017-01-25 04:56	3.28	  0.0
NYC	2017-01-25 05:04	2.22	  0.0
JRB	2017-01-25 05:15	3.00	  0.0
JRB	2017-01-25 05:21	3.00	  0.0
JRB	2017-01-25 05:35	3.00	  0.0
LGA	2017-01-25 05:51	3.89	  0.0
NYC	2017-01-25 05:51	2.78	  0.0
JFK	2017-01-25 05:51	3.28	  0.0
JRB	2017-01-25 05:56	3.28	  0.0
LGA	2017-01-25 06:51	3.89	  0.0
JFK	2017-01-25 06:51	3.28	  0.0
NYC	2017-01-25 06:51	2.78	  0.0
JRB	2017-01-25 06:56	3.28	  0.0
NYC	2017-01-25 07:06	2.78	  0.0
JRB	2017-01-25 07:10	3.00	  0.0
JRB	2017-01-25 07:15	3.00	  0.0
JRB	2017-01-25 07:35	3.00	  0.0
JFK	2017-01-25 07:51	3.28	  0.0
LGA	2017-01-25 07:51	3.89	  0.0
NYC	2017-01-25 07:51	2.78	  0.0
JRB	2017-01-25 07:56	3.28	  0.0
JRB	2017-01-25 08:15	3.00	  0.0
JRB	2017-01-25 08:20	3.00	  0.0
NYC	2017-01-25 08:33	2.78	  0.0
JRB	2017-01-25 08:35	3.00	  0.0
NYC	2017-01-25 08:51	2.78	  0.0
JFK	2017-01-25 08:51	3.28	  0.0
LGA	2017-01-25 08:51	3.89	  0.0
JRB	2017-01-25 08:56	3.89	  0.0
JFK	2017-01-25 09:00	3.89	  0.0
JRB	2017-01-25 09:15	3.00	  0.0
JRB	2017-01-25 09:35	4.00	  0.0
LGA	2017-01-25 09:51	3.89	  0.0
NYC	2017-01-25 09:51	2.78	  0.0
JFK	2017-01-25 09:51	3.89	  0.0
JRB	2017-01-25 09:56	3.89	  0.0
JRB	2017-01-25 10:15	4.00	  0.0
JRB	2017-01-25 10:35	3.00	  0.0
JFK	2017-01-25 10:37	3.28	  0.0
NYC	2017-01-25 10:51	2.78	  0.0
JFK	2017-01-25 10:51	3.28	  0.0
LGA	2017-01-25 10:51	4.39	  0.0
JRB	2017-01-25 10:56	3.28	  0.0
LGA	2017-01-25 11:09	3.89	  0.0
JRB	2017-01-25 11:12	3.00	  0.0
NYC	2017-01-25 11:15	2.78	  0.0
JRB	2017-01-25 11:15	3.00	  0.0
JRB	2017-01-25 11:35	3.00	  0.0
LGA	2017-01-25 11:51	3.89	  0.0
NYC	2017-01-25 11:51	3.28	  0.0
JFK	2017-01-25 11:51	3.28	  0.0
JRB	2017-01-25 11:55	3.00	  0.0
JRB	2017-01-25 11:56	3.28	  0.0
JRB	2017-01-25 12:15	3.00	  0.0
JRB	2017-01-25 12:35	3.00	  0.0
NYC	2017-01-25 12:51	3.28	  0.0
JFK	2017-01-25 12:51	3.89	  0.0
LGA	2017-01-25 12:51	4.39	  0.0
JRB	2017-01-25 12:55	4.00	  0.0
JRB	2017-01-25 12:56	3.89	  0.0
JRB	2017-01-25 13:15	4.00	  0.0
JRB	2017-01-25 13:35	5.00	  0.0
JFK	2017-01-25 13:51	5.00	  0.0
NYC	2017-01-25 13:51	3.89	  0.0
LGA	2017-01-25 13:51	5.00	  0.0
JRB	2017-01-25 13:56	5.61	  0.0
JRB	2017-01-25 14:15	6.00	  0.0
JRB	2017-01-25 14:35	7.00	  0.0
JFK	2017-01-25 14:51	7.22	  0.0
LGA	2017-01-25 14:51	6.72	  0.0
NYC	2017-01-25 14:51	5.61	  0.0
JRB	2017-01-25 14:55	7.00	  0.0
JRB	2017-01-25 14:56	6.72	  0.0
JRB	2017-01-25 15:35	8.00	  0.0
NYC	2017-01-25 15:51	6.72	  0.0
LGA	2017-01-25 15:51	7.78	  0.0
JFK	2017-01-25 15:51	8.28	  0.0
JRB	2017-01-25 15:56	8.28	  0.0
JRB	2017-01-25 16:15	9.00	  0.0
